task_id,person_id,person_name,priority,task_type,primary_search_path,minimum_evidence,current_status,created_on,source_observation_id
TASK-B51B224270,P-5B2CB35BBC,Emily Elizabeth Ferreira,P2,identificar quem concedeu a faixa-preta,site oficial do atleta/equipe → entrevista → anúncio de graduação → professor declaradamente citado,1 fonte primária explícita ou 2 fontes independentes de alta qualidade; sem inferir pela equipe,pendente,2026-07-05,OBS-E31B129B9050
TASK-532746035B,P-39FA819931,Natacha Amanda Ribeiro da Silva,P2,identificar quem concedeu a faixa-preta,site oficial do atleta/equipe → entrevista → anúncio de graduação → professor declaradamente citado,1 fonte primária explícita ou 2 fontes independentes de alta qualidade; sem inferir pela equipe,pendente,2026-07-05,OBS-FAB3BE6FFD6B
TASK-36B6B291CB,P-5315AF0D80,Giovanna Xavier Carneiro,P2,identificar quem concedeu a faixa-preta,site oficial do atleta/equipe → entrevista → anúncio de graduação → professor declaradamente citado,1 fonte primária explícita ou 2 fontes independentes de alta qualidade; sem inferir pela equipe,pendente,2026-07-05,OBS-A1220E406A33
TASK-5F1F21C7DE,P-3A6A9355A5,Natália Zumba de Souza,P2,identificar quem concedeu a faixa-preta,site oficial do atleta/equipe → entrevista → anúncio de graduação → professor declaradamente citado,1 fonte primária explícita ou 2 fontes independentes de alta qualidade; sem inferir pela equipe,pendente,2026-07-05,OBS-FB014427A00D
TASK-3801420B19,P-92C9A02F64,Tamiris Fernanda da Silva,P2,identificar quem concedeu a faixa-preta,site oficial do atleta/equipe → entrevista → anúncio de graduação → professor declaradamente citado,1 fonte primária explícita ou 2 fontes independentes de alta qualidade; sem inferir pela equipe,pendente,2026-07-05,OBS-365DDB7111EC
TASK-3760336F49,P-9DA7F1CD86,Ana Carolina de Andrade Lima Soares da Silva,P2,identificar quem concedeu a faixa-preta,site oficial do atleta/equipe → entrevista → anúncio de graduação → professor declaradamente citado,1 fonte primária explícita ou 2 fontes independentes de alta qualidade; sem inferir pela equipe,pendente,2026-07-05,OBS-D531F11A12DB
TASK-49CE5FCB5F,P-BD0754DD6B,Josefine Beatrice Modig,P2,identificar quem concedeu a faixa-preta,site oficial do atleta/equipe → entrevista → anúncio de graduação → professor declaradamente citado,1 fonte primária explícita ou 2 fontes independentes de alta qualidade; sem inferir pela equipe,pendente,2026-07-05,OBS-87148BA35042
TASK-D4581CEBE5,P-30543AF452,Abbie Marie O'toole,P2,identificar quem concedeu a faixa-preta,site oficial do atleta/equipe → entrevista → anúncio de graduação → professor declaradamente citado,1 fonte primária explícita ou 2 fontes independentes de alta qualidade; sem inferir pela equipe,pendente,2026-07-05,OBS-8EEB3A718C48
TASK-ACB49B20A4,P-4888A7EBF7,Gisele Constante Menezes Tavares,P2,identificar quem concedeu a faixa-preta,site oficial do atleta/equipe → entrevista → anúncio de graduação → professor declaradamente citado,1 fonte primária explícita ou 2 fontes independentes de alta qualidade; sem inferir pela equipe,pendente,2026-07-05,OBS-EC673B919C22
TASK-63CA7B60BA,P-72CF4130D1,Giovanna Parmisano Leite,P2,identificar quem concedeu a faixa-preta,site oficial do atleta/equipe → entrevista → anúncio de graduação → professor declaradamente citado,1 fonte primária explícita ou 2 fontes independentes de alta qualidade; sem inferir pela equipe,pendente,2026-07-05,OBS-11F399396424
TASK-96B1A87590,P-03F07FB129,Suellen Lima de Souza,P2,identificar quem concedeu a faixa-preta,site oficial do atleta/equipe → entrevista → anúncio de graduação → professor declaradamente citado,1 fonte primária explícita ou 2 fontes independentes de alta qualidade; sem inferir pela equipe,pendente,2026-07-05,OBS-3BFB52364760
TASK-3FA80C5F45,P-0DC0595DAC,Isabely Sanches Ribeiro,P2,identificar quem concedeu a faixa-preta,site oficial do atleta/equipe → entrevista → anúncio de graduação → professor declaradamente citado,1 fonte primária explícita ou 2 fontes independentes de alta qualidade; sem inferir pela equipe,pendente,2026-07-05,OBS-0DC394C0AF02
TASK-9BC2C85D3A,P-DEA6D4A674,Adele Marie Fornarino,P2,identificar quem concedeu a faixa-preta,site oficial do atleta/equipe → entrevista → anúncio de graduação → professor declaradamente citado,1 fonte primária explícita ou 2 fontes independentes de alta qualidade; sem inferir pela equipe,pendente,2026-07-05,OBS-9B91C7D1CF8D
